lat,lng,neighborhood,boroughCode,X.id,day
40.8625,-73.8646,Allerton,2,http://nyc.pediacities.com/Resource/Neighborhood/Allerton,8
40.8625,-73.8646,Allerton,2,http://nyc.pediacities.com/Resource/Neighborhood/Allerton,12
40.8625,-73.8646,Allerton,2,http://nyc.pediacities.com/Resource/Neighborhood/Allerton,6
40.8165,-73.9232,Mott Haven,2,http://nyc.pediacities.com/Resource/Neighborhood/Mott_Haven,8
40.8799,-73.8804,Norwood,2,http://nyc.pediacities.com/Resource/Neighborhood/Norwood,8
40.8799,-73.8804,Norwood,2,http://nyc.pediacities.com/Resource/Neighborhood/Norwood,13
40.8064,-73.9278,Port Morris,2,http://nyc.pediacities.com/Resource/Neighborhood/Port_Morris,8
40.8064,-73.9278,Port Morris,2,http://nyc.pediacities.com/Resource/Neighborhood/Port_Morris,23
40.8079,-73.9122,Mott Haven,2,http://nyc.pediacities.com/Resource/Neighborhood/Mott_Haven,8
40.8873,-73.904,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,8
40.8996,-73.9013,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,8
40.8061,-73.9158,Mott Haven,2,http://nyc.pediacities.com/Resource/Neighborhood/Mott_Haven,8
40.8526,-73.9215,Morris Heights,2,http://nyc.pediacities.com/Resource/Neighborhood/Morris_Heights,8
40.8842,-73.9124,Riverdale,2,http://nyc.pediacities.com/Resource/Neighborhood/Riverdale,8
40.8637,-73.8685,Allerton,2,http://nyc.pediacities.com/Resource/Neighborhood/Allerton,8
40.8437,-73.9132,Mount Eden,2,http://nyc.pediacities.com/Resource/Neighborhood/Mount_Eden,8
40.8949,-73.9025,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,9
40.8757,-73.8863,Norwood,2,http://nyc.pediacities.com/Resource/Neighborhood/Norwood,9
40.8868,-73.9071,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,9
40.8596,-73.8934,Fordham,2,http://nyc.pediacities.com/Resource/Neighborhood/Fordham,9
40.8298,-73.9211,Concourse,2,http://nyc.pediacities.com/Resource/Neighborhood/Concourse,9
40.8481,-73.9062,Mount Hope,2,http://nyc.pediacities.com/Resource/Neighborhood/Mount_Hope,9
40.83,-73.9276,Concourse,2,http://nyc.pediacities.com/Resource/Neighborhood/Concourse,9
40.83,-73.9276,Concourse,2,http://nyc.pediacities.com/Resource/Neighborhood/Concourse,21
40.83,-73.9276,Concourse,2,http://nyc.pediacities.com/Resource/Neighborhood/Concourse,30
40.8491,-73.9031,Mount Hope,2,http://nyc.pediacities.com/Resource/Neighborhood/Mount_Hope,9
40.8491,-73.9031,Mount Hope,2,http://nyc.pediacities.com/Resource/Neighborhood/Mount_Hope,10
40.8931,-73.9,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,9
40.8931,-73.9,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,9
40.8931,-73.9,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,20
40.8931,-73.9,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,15
40.8779,-73.8728,Norwood,2,http://nyc.pediacities.com/Resource/Neighborhood/Norwood,9
40.8905,-73.9058,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,9
40.8222,-73.8563,Castle Hill,2,http://nyc.pediacities.com/Resource/Neighborhood/Castle_Hill,9
40.8928,-73.8993,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,9
40.8928,-73.8993,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,14
40.8928,-73.8993,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,1
40.8192,-73.927,Concourse,2,http://nyc.pediacities.com/Resource/Neighborhood/Concourse,9
40.8619,-73.8912,Fordham,2,http://nyc.pediacities.com/Resource/Neighborhood/Fordham,9
40.821,-73.8962,Longwood,2,http://nyc.pediacities.com/Resource/Neighborhood/Longwood,9
40.9061,-73.8519,Wakefield,2,http://nyc.pediacities.com/Resource/Neighborhood/Wakefield,9
40.8621,-73.9093,University Heights,2,http://nyc.pediacities.com/Resource/Neighborhood/University_Heights,9
40.8973,-73.914,Riverdale,2,http://nyc.pediacities.com/Resource/Neighborhood/Riverdale,9
40.8165,-73.8909,Hunts Point,2,http://nyc.pediacities.com/Resource/Neighborhood/Hunts_Point,9
40.893,-73.9004,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,9
40.893,-73.9004,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,15
40.8795,-73.8858,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,9
40.8557,-73.9013,Fordham,2,http://nyc.pediacities.com/Resource/Neighborhood/Fordham,9
40.8546,-73.8453,Morris Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Morris_Park,9
40.8154,-73.8365,Ferry Point Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Ferry_Point_Park,9
40.8178,-73.8385,Throgs Neck,2,http://nyc.pediacities.com/Resource/Neighborhood/Throgs_Neck,9
40.8873,-73.9054,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,9
40.8789,-73.9152,Spuyten Duyvil,2,http://nyc.pediacities.com/Resource/Neighborhood/Spuyten_Duyvil,9
40.8352,-73.9079,Claremont Village,2,http://nyc.pediacities.com/Resource/Neighborhood/Claremont_Village,9
40.8352,-73.9079,Claremont Village,2,http://nyc.pediacities.com/Resource/Neighborhood/Claremont_Village,14
40.8317,-73.9276,Highbridge,2,http://nyc.pediacities.com/Resource/Neighborhood/Highbridge,9
40.8317,-73.9276,Highbridge,2,http://nyc.pediacities.com/Resource/Neighborhood/Highbridge,4
40.84,-73.8987,Claremont Village,2,http://nyc.pediacities.com/Resource/Neighborhood/Claremont_Village,9
40.8306,-73.8897,East Morrisania,2,http://nyc.pediacities.com/Resource/Neighborhood/East_Morrisania,9
40.8816,-73.8308,Eastchester,2,http://nyc.pediacities.com/Resource/Neighborhood/Eastchester,9
40.8426,-73.8921,Tremont,2,http://nyc.pediacities.com/Resource/Neighborhood/Tremont,9
40.8319,-73.9065,Morrisania,2,http://nyc.pediacities.com/Resource/Neighborhood/Morrisania,9
40.8319,-73.9065,Morrisania,2,http://nyc.pediacities.com/Resource/Neighborhood/Morrisania,17
40.8804,-73.8443,Edenwald,2,http://nyc.pediacities.com/Resource/Neighborhood/Edenwald,9
40.8153,-73.922,Mott Haven,2,http://nyc.pediacities.com/Resource/Neighborhood/Mott_Haven,10
40.8677,-73.8988,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,10
40.8675,-73.8851,Fordham,2,http://nyc.pediacities.com/Resource/Neighborhood/Fordham,10
40.8187,-73.9282,Mott Haven,2,http://nyc.pediacities.com/Resource/Neighborhood/Mott_Haven,10
40.9012,-73.8628,Woodlawn,2,http://nyc.pediacities.com/Resource/Neighborhood/Woodlawn,10
40.8388,-73.8591,Parkchester,2,http://nyc.pediacities.com/Resource/Neighborhood/Parkchester,10
40.8357,-73.928,Highbridge,2,http://nyc.pediacities.com/Resource/Neighborhood/Highbridge,10
40.8196,-73.8654,Clason Point,2,http://nyc.pediacities.com/Resource/Neighborhood/Clason_Point,10
40.8558,-73.8545,Morris Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Morris_Park,10
40.881,-73.9071,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,10
40.8034,-73.92,Port Morris,2,http://nyc.pediacities.com/Resource/Neighborhood/Port_Morris,10
40.8517,-73.8821,Bronx Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronx_Park,10
40.8615,-73.881,Bronx Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronx_Park,10
40.8615,-73.881,Bronx Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronx_Park,24
40.8615,-73.881,Bronx Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronx_Park,31
40.8615,-73.881,Bronx Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronx_Park,16
40.8297,-73.892,East Morrisania,2,http://nyc.pediacities.com/Resource/Neighborhood/East_Morrisania,10
40.8238,-73.8626,Soundview,2,http://nyc.pediacities.com/Resource/Neighborhood/Soundview,10
40.9136,-73.9092,North Riverdale,2,http://nyc.pediacities.com/Resource/Neighborhood/North_Riverdale,10
40.8787,-73.9157,Spuyten Duyvil,2,http://nyc.pediacities.com/Resource/Neighborhood/Spuyten_Duyvil,10
40.8395,-73.8452,Westchester Square,2,http://nyc.pediacities.com/Resource/Neighborhood/Westchester_Square,10
40.8616,-73.8811,Bronx Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronx_Park,10
40.8485,-73.9119,Morris Heights,2,http://nyc.pediacities.com/Resource/Neighborhood/Morris_Heights,10
40.8436,-73.8776,West Farms,2,http://nyc.pediacities.com/Resource/Neighborhood/West_Farms,10
40.8343,-73.9021,Claremont Village,2,http://nyc.pediacities.com/Resource/Neighborhood/Claremont_Village,10
40.8563,-73.8695,Bronxdale,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronxdale,10
40.8563,-73.8695,Bronxdale,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronxdale,15
40.8563,-73.8695,Bronxdale,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronxdale,16
40.8563,-73.8695,Bronxdale,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronxdale,17
40.8855,-73.9062,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,10
40.8855,-73.9062,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,3
40.8855,-73.9062,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,27
40.8855,-73.9062,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,29
40.8567,-73.8813,Belmont,2,http://nyc.pediacities.com/Resource/Neighborhood/Belmont,10
40.883,-73.9034,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,10
40.883,-73.9034,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,24
40.8815,-73.8965,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,10
40.8895,-73.8377,Edenwald,2,http://nyc.pediacities.com/Resource/Neighborhood/Edenwald,10
40.8807,-73.9074,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,10
40.8373,-73.9036,Claremont Village,2,http://nyc.pediacities.com/Resource/Neighborhood/Claremont_Village,10
40.8675,-73.8931,Fordham,2,http://nyc.pediacities.com/Resource/Neighborhood/Fordham,10
40.8675,-73.8931,Fordham,2,http://nyc.pediacities.com/Resource/Neighborhood/Fordham,29
40.858,-73.8977,Fordham,2,http://nyc.pediacities.com/Resource/Neighborhood/Fordham,10
40.8486,-73.8552,Morris Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Morris_Park,10
40.8189,-73.9125,Longwood,2,http://nyc.pediacities.com/Resource/Neighborhood/Longwood,10
40.8323,-73.8936,East Morrisania,2,http://nyc.pediacities.com/Resource/Neighborhood/East_Morrisania,10
40.8608,-73.8299,Pelham Gardens,2,http://nyc.pediacities.com/Resource/Neighborhood/Pelham_Gardens,10
40.9096,-73.8966,North Riverdale,2,http://nyc.pediacities.com/Resource/Neighborhood/North_Riverdale,10
40.8846,-73.9122,Riverdale,2,http://nyc.pediacities.com/Resource/Neighborhood/Riverdale,10
40.8591,-73.8759,Bronx Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronx_Park,10
40.8675,-73.8836,Norwood,2,http://nyc.pediacities.com/Resource/Neighborhood/Norwood,10
40.8349,-73.885,East Morrisania,2,http://nyc.pediacities.com/Resource/Neighborhood/East_Morrisania,10
40.8862,-73.8981,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,10
40.8543,-73.9136,University Heights,2,http://nyc.pediacities.com/Resource/Neighborhood/University_Heights,10
40.8795,-73.8868,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,10
40.8529,-73.8688,Bronxdale,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronxdale,10
40.8378,-73.8345,Schuylerville,2,http://nyc.pediacities.com/Resource/Neighborhood/Schuylerville,10
40.8658,-73.8816,Bronx Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronx_Park,10
40.8079,-73.9295,Port Morris,2,http://nyc.pediacities.com/Resource/Neighborhood/Port_Morris,10
40.8291,-73.8195,Throgs Neck,2,http://nyc.pediacities.com/Resource/Neighborhood/Throgs_Neck,11
40.8291,-73.8195,Throgs Neck,2,http://nyc.pediacities.com/Resource/Neighborhood/Throgs_Neck,30
40.8313,-73.9092,Concourse Village,2,http://nyc.pediacities.com/Resource/Neighborhood/Concourse_Village,11
40.8222,-73.9118,Melrose,2,http://nyc.pediacities.com/Resource/Neighborhood/Melrose,11
40.8563,-73.8839,Belmont,2,http://nyc.pediacities.com/Resource/Neighborhood/Belmont,11
40.8985,-73.8984,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,11
40.9125,-73.9026,North Riverdale,2,http://nyc.pediacities.com/Resource/Neighborhood/North_Riverdale,11
40.9125,-73.9026,North Riverdale,2,http://nyc.pediacities.com/Resource/Neighborhood/North_Riverdale,10
40.8572,-73.8895,Belmont,2,http://nyc.pediacities.com/Resource/Neighborhood/Belmont,11
40.8358,-73.8219,Country Club,2,http://nyc.pediacities.com/Resource/Neighborhood/Country_Club,11
40.8616,-73.8999,Fordham,2,http://nyc.pediacities.com/Resource/Neighborhood/Fordham,11
40.9012,-73.9029,Riverdale,2,http://nyc.pediacities.com/Resource/Neighborhood/Riverdale,11
40.8365,-73.9289,Highbridge,2,http://nyc.pediacities.com/Resource/Neighborhood/Highbridge,11
40.8468,-73.8586,Morris Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Morris_Park,11
40.8485,-73.7872,City Island,2,http://nyc.pediacities.com/Resource/Neighborhood/City_Island,11
40.8363,-73.8609,Parkchester,2,http://nyc.pediacities.com/Resource/Neighborhood/Parkchester,11
40.879,-73.9051,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,11
40.8609,-73.8809,Fordham,2,http://nyc.pediacities.com/Resource/Neighborhood/Fordham,11
40.8482,-73.8444,Morris Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Morris_Park,11
40.8441,-73.8774,West Farms,2,http://nyc.pediacities.com/Resource/Neighborhood/West_Farms,11
40.8441,-73.8774,West Farms,2,http://nyc.pediacities.com/Resource/Neighborhood/West_Farms,31
40.8616,-73.8812,Bronx Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronx_Park,11
40.9098,-73.901,North Riverdale,2,http://nyc.pediacities.com/Resource/Neighborhood/North_Riverdale,11
40.8664,-73.8809,Bronx Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronx_Park,11
40.8515,-73.8821,Bronx Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronx_Park,11
40.8515,-73.8821,Bronx Park,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronx_Park,26
40.9093,-73.9059,North Riverdale,2,http://nyc.pediacities.com/Resource/Neighborhood/North_Riverdale,11
40.8798,-73.918,Spuyten Duyvil,2,http://nyc.pediacities.com/Resource/Neighborhood/Spuyten_Duyvil,11
40.883,-73.9187,Spuyten Duyvil,2,http://nyc.pediacities.com/Resource/Neighborhood/Spuyten_Duyvil,11
40.89,-73.8982,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,11
40.8427,-73.8784,West Farms,2,http://nyc.pediacities.com/Resource/Neighborhood/West_Farms,11
40.8784,-73.9066,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,11
40.8791,-73.9151,Spuyten Duyvil,2,http://nyc.pediacities.com/Resource/Neighborhood/Spuyten_Duyvil,11
40.8791,-73.9151,Spuyten Duyvil,2,http://nyc.pediacities.com/Resource/Neighborhood/Spuyten_Duyvil,15
40.8791,-73.9151,Spuyten Duyvil,2,http://nyc.pediacities.com/Resource/Neighborhood/Spuyten_Duyvil,20
40.863,-73.8492,Pelham Gardens,2,http://nyc.pediacities.com/Resource/Neighborhood/Pelham_Gardens,11
40.8336,-73.9136,Concourse Village,2,http://nyc.pediacities.com/Resource/Neighborhood/Concourse_Village,11
40.8883,-73.9111,Riverdale,2,http://nyc.pediacities.com/Resource/Neighborhood/Riverdale,11
40.8967,-73.9062,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,11
40.8688,-73.8312,Co-op City,2,http://nyc.pediacities.com/Resource/Neighborhood/Co_op_City,11
40.8698,-73.8916,Fordham,2,http://nyc.pediacities.com/Resource/Neighborhood/Fordham,11
40.836,-73.8301,Schuylerville,2,http://nyc.pediacities.com/Resource/Neighborhood/Schuylerville,11
40.836,-73.8301,Schuylerville,2,http://nyc.pediacities.com/Resource/Neighborhood/Schuylerville,21
40.8438,-73.914,Mount Eden,2,http://nyc.pediacities.com/Resource/Neighborhood/Mount_Eden,11
40.8704,-73.8779,Norwood,2,http://nyc.pediacities.com/Resource/Neighborhood/Norwood,11
40.8704,-73.8779,Norwood,2,http://nyc.pediacities.com/Resource/Neighborhood/Norwood,26
40.8864,-73.9058,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,11
40.8324,-73.9106,Concourse Village,2,http://nyc.pediacities.com/Resource/Neighborhood/Concourse_Village,11
40.8867,-73.8782,Norwood,2,http://nyc.pediacities.com/Resource/Neighborhood/Norwood,11
40.8867,-73.8782,Norwood,2,http://nyc.pediacities.com/Resource/Neighborhood/Norwood,25
40.8644,-73.9081,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,12
40.8462,-73.9207,Morris Heights,2,http://nyc.pediacities.com/Resource/Neighborhood/Morris_Heights,12
40.8665,-73.8227,Co-op City,2,http://nyc.pediacities.com/Resource/Neighborhood/Co_op_City,12
40.8346,-73.8613,Parkchester,2,http://nyc.pediacities.com/Resource/Neighborhood/Parkchester,12
40.8064,-73.853,Clason Point,2,http://nyc.pediacities.com/Resource/Neighborhood/Clason_Point,12
40.8866,-73.907,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,12
40.8866,-73.907,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,8
40.8366,-73.9289,Highbridge,2,http://nyc.pediacities.com/Resource/Neighborhood/Highbridge,12
40.8676,-73.849,Allerton,2,http://nyc.pediacities.com/Resource/Neighborhood/Allerton,12
40.8228,-73.8969,Longwood,2,http://nyc.pediacities.com/Resource/Neighborhood/Longwood,12
40.8564,-73.8691,Bronxdale,2,http://nyc.pediacities.com/Resource/Neighborhood/Bronxdale,12
40.8839,-73.9051,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,12
40.864,-73.8452,Pelham Gardens,2,http://nyc.pediacities.com/Resource/Neighborhood/Pelham_Gardens,12
40.8836,-73.9091,Kingsbridge,1,http://nyc.pediacities.com/Resource/Neighborhood/Kingsbridge,12
40.8611,-73.8906,Belmont,2,http://nyc.pediacities.com/Resource/Neighborhood/Belmont,12
40.8175,-73.923,Melrose,2,http://nyc.pediacities.com/Resource/Neighborhood/Melrose,12
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,12
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,13
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,16
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,19
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,21
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,21
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,22
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,23
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,28
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,29
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,2
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,19
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,19
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,29
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,5
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,8
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,16
40.893,-73.8997,Fieldston,2,http://nyc.pediacities.com/Resource/Neighborhood/Fieldston,22
